price_id,community_id,trans_date,street,road,shift_floor,room,bath_room,building_area,attach_area,month,trans_month,price
4492526,100361,25/12/2020,1,0,6,4,2,36.0247,5.4511,4,D,291163.6364
4492546,100361,24/10/2020,1,0,13,4,3,53.9721,6.1589,4,D,320390.0826
4492547,100361,19/10/2020,1,0,14,4,3,53.9721,6.1589,4,D,317223.1405
4492548,100361,22/10/2020,1,0,19,4,3,53.9721,6.1589,4,D,323090.9091
4492697,100361,19/10/2020,1,0,17,4,3,53.9721,6.1589,4,D,294343.8017
4492704,100361,27/7/2020,1,0,10,4,3,53.9721,6.1589,3,C,299854.5455
4504856,100361,3/12/2020,1,0,25,4,3,54.7616,6.171,4,D,341775.2066
4504946,100361,26/8/2020,1,0,11,4,2,36.2698,5.3391,3,C,304790.0826
4504957,100361,31/12/2020,1,0,18,3,2,27.7635,3.503,4,D,298780.1653
4531521,100361,23/11/2020,1,0,22,4,3,53.9721,6.1589,4,D,306161.9835
4531606,100361,20/12/2020,1,0,8,3,2,27.7635,3.503,4,D,282482.6446
4552879,100361,5/10/2020,1,0,16,4,3,53.9721,6.1589,4,D,294343.8017
4552880,100361,21/11/2020,1,0,15,4,3,54.7616,6.171,4,D,344664.4628
4552881,100361,10/10/2020,1,0,13,4,3,54.7616,6.171,4,D,316909.0909
4553035,100361,25/9/2020,1,0,19,4,3,54.7616,6.171,3,C,299236.3636
4553036,100361,19/11/2020,1,0,27,4,3,54.7616,6.171,4,D,318575.2066
4564838,100361,19/12/2020,1,0,21,4,3,54.7616,6.171,4,D,324317.3554
4564845,100361,28/11/2020,1,0,24,4,3,53.9721,6.1589,4,D,333887.6033
4584426,100361,15/12/2020,1,0,21,4,3,53.9721,6.1589,4,D,322634.7107
4584427,100361,10/10/2020,1,0,16,4,3,54.7616,6.171,4,D,317484.2975
4584829,100361,2/11/2020,1,0,24,4,3,54.7616,6.171,4,D,330254.5455
4584832,100361,28/11/2020,1,0,22,4,3,54.7616,6.171,4,D,335990.0826
4598553,100361,15/12/2020,1,0,25,4,3,53.9721,6.1589,4,D,309071.0744
4607481,100361,5/10/2020,1,0,4,4,3,54.7616,6.171,4,D,292039.6694
4619795,100361,4/10/2020,1,0,26,4,3,54.7616,6.171,4,D,308234.7107
4619797,100361,9/11/2020,1,0,27,4,3,53.9721,6.1589,4,D,342102.4793
4128879,100653,4/1/2020,0,1,4,3,2,23.837,4.114,1,A,148645.9813
4128882,100653,10/1/2020,1,0,12,3,2,23.6888,4.9247,1,A,164526.236
4145571,100653,22/1/2020,0,1,12,3,2,23.837,4.0233,1,A,152989.0386
4156078,100653,5/1/2020,1,0,2,4,2,30.8066,4.8461,1,A,165509.3766
4156408,100653,7/2/2020,0,1,3,3,2,23.595,4.5375,1,A,149423.8072
4164662,100653,7/3/2020,1,0,12,4,2,27.7725,6.0379,1,A,157369.9921
4164663,100653,20/2/2020,1,0,13,3,2,23.2925,4.3227,1,A,163016.8994
4164664,100653,4/2/2020,1,0,4,4,2,29.034,4.2653,1,A,155374.104
4199195,100653,2/3/2020,1,0,13,3,2,23.6888,4.9247,1,A,159757.3596
4199393,100653,4/3/2020,0,1,10,3,2,23.9066,4.5738,1,A,163059.3776
4199394,100653,24/3/2020,1,0,9,4,2,30.8066,5.923,1,A,181082.6502
4199395,100653,16/3/2020,1,0,12,4,2,27.7725,6.0379,1,A,158492.4523
4204966,100653,28/3/2020,0,1,6,3,2,22.4001,4.2259,1,A,153365.2163
4214604,100653,10/3/2020,1,0,2,3,2,23.2925,4.3227,1,A,154372.0638
4226753,100653,29/2/2020,1,0,12,3,2,23.2925,4.3227,1,A,160052.9558
4246587,100653,10/5/2020,1,0,13,2,1,20.7999,2.904,2,B,150394.1364
4258055,100653,2/5/2020,0,1,12,3,2,23.837,4.0233,2,B,152170.7651
4258056,100653,24/5/2020,1,0,12,4,2,29.034,4.2653,2,B,153329.7079
4321010,100653,17/6/2020,1,0,7,4,2,30.8066,5.923,2,B,163347.7515
4371383,100653,15/8/2020,0,1,2,3,2,23.595,4.5375,3,C,145293.393
4371412,100653,15/8/2020,0,1,9,3,2,23.7432,4.114,3,C,157348.3384
4433982,100653,18/10/2020,1,0,6,4,2,30.8066,5.923,4,D,161954.9664
4434402,100653,6/10/2020,1,0,9,3,2,23.6888,4.9247,4,D,164764.6798
4454736,100653,20/9/2020,1,0,9,4,2,30.8066,5.923,3,C,165504.1525
4474385,100653,5/11/2020,1,0,2,4,2,30.8066,4.8461,4,D,162256.5912
4485113,100653,28/11/2020,1,0,6,4,2,30.8066,5.923,4,D,162974.3852
4497789,100653,25/12/2020,1,0,8,4,2,30.8066,5.923,4,D,162141.7657
4556374,100653,24/11/2020,1,0,10,4,2,29.034,4.2653,4,D,164778.3261
4556375,100653,18/12/2020,0,1,10,3,2,23.7432,4.114,4,D,158326.0441
4154859,100723,11/1/2020,1,0,11,4,4,21.4957,3.6451,1,A,167613.1936
4154860,100723,14/1/2020,1,0,12,4,4,21.4957,3.6451,1,A,167613.1936
4154861,100723,15/1/2020,1,0,14,4,4,21.4957,3.6451,1,A,167613.6519
4154863,100723,9/1/2020,1,0,11,4,4,16.7585,2.6771,1,A,168582.7011
4166986,100723,2/2/2020,1,0,8,4,4,21.4957,3.6451,1,A,169076.5714
4166987,100723,9/1/2020,1,0,9,4,4,21.4957,3.6451,1,A,165830.3012
4166988,100723,13/1/2020,1,0,12,4,4,21.4957,3.6451,1,A,165830.3012
4166989,100723,9/2/2020,1,0,2,3,3,16.7585,2.6771,1,A,168773.4164
4166991,100723,16/1/2020,1,0,12,3,3,16.7615,2.6771,1,A,165954.184
4166992,100723,2/2/2020,1,0,14,3,3,16.7615,2.6771,1,A,167354.6413
4206791,100723,18/2/2020,1,0,9,4,4,21.4957,3.6451,1,A,169333.3514
4206792,100723,22/2/2020,1,0,12,3,3,13.8787,2.7104,1,A,168302.5956
4206793,100723,18/2/2020,1,0,11,4,4,21.4957,3.6451,1,A,167994.4813
4206818,100723,5/2/2020,1,0,8,4,4,21.4957,3.6451,1,A,167182.9138
4249506,100723,22/3/2020,1,0,2,4,4,21.4957,3.6451,1,A,164605.9028
4249538,100723,17/2/2020,1,0,12,4,4,21.4957,3.6451,1,A,168433.4865
4249539,100723,10/4/2020,1,0,10,4,4,21.4957,3.6451,2,B,165018.7337
4249540,100723,3/3/2020,1,0,12,4,4,21.4957,3.6451,1,A,166641.8688
4249541,100723,5/3/2020,1,0,11,4,4,21.4957,3.6451,1,A,170429.184
4258404,100723,14/1/2020,1,0,3,4,4,21.4957,3.6451,1,A,167613.1936
4258436,100723,14/4/2020,1,0,13,3,3,13.8787,2.7104,2,B,160586.8196
4258437,100723,15/3/2020,1,0,15,4,4,21.4957,3.6451,1,A,167339.7626
4258438,100723,12/4/2020,1,0,15,4,4,16.7585,2.6771,2,B,167148.8723
4264186,100723,2/2/2020,1,0,7,4,4,21.4957,3.6451,1,A,167723.9588
4297498,100723,12/4/2020,1,0,14,2,2,16.7585,2.6771,2,B,185930.8799
4297554,100723,28/3/2020,1,0,4,4,4,21.4957,3.6451,1,A,164058.5908
4297555,100723,9/1/2020,1,0,10,4,4,21.4957,3.6451,1,A,167613.1936
4297556,100723,18/1/2020,1,0,12,3,3,16.7585,2.6771,1,A,168565.3881
4297600,100723,8/2/2020,1,0,5,4,4,21.4957,3.6451,1,A,167994.4813
4297676,100723,8/1/2020,1,0,8,4,4,21.4957,3.6451,1,A,167613.6519
4297692,100723,8/1/2020,1,0,7,4,4,21.4957,3.6451,1,A,167613.1936
4298078,100723,15/2/2020,1,0,15,4,4,16.7585,2.6771,1,A,172832.6852
4298079,100723,8/3/2020,1,0,11,3,3,13.8787,2.7104,1,A,182038.835
4321363,100723,8/1/2020,1,0,14,4,4,21.4957,3.6451,1,A,167613.1936
4321364,100723,3/4/2020,1,0,3,3,3,16.7585,2.6771,2,B,166440.6143
4321531,100723,7/3/2020,1,0,4,3,3,16.7585,2.6771,1,A,172274.9396
4321533,100723,6/4/2020,1,0,2,4,4,21.4957,3.6451,2,B,162691.8807
4321534,100723,1/2/2020,1,0,14,3,3,13.8787,2.7104,1,A,178713.9247
4330395,100723,6/8/2020,1,0,9,4,4,21.4957,3.6451,3,C,169527.2105
4330427,100723,1/4/2020,1,0,13,4,4,21.4957,3.6451,2,B,167066.7884
4330428,100723,26/6/2020,1,0,14,4,4,21.4957,3.6451,2,B,166641.8688
4330470,100723,21/8/2020,1,0,15,3,3,13.8787,2.7104,3,C,168411.0215
4368570,100723,23/8/2020,1,0,15,3,3,16.7615,2.6771,3,C,167355.2272
4368575,100723,14/1/2020,1,0,13,3,3,16.7585,2.6771,1,A,168582.7011
4386484,100723,6/9/2020,1,0,10,4,4,21.4957,3.6451,3,C,166371.3463
4386485,100723,8/8/2020,1,0,14,4,4,21.4957,3.6451,3,C,165018.7337
4386486,100723,17/8/2020,1,0,13,4,4,21.4957,3.6451,3,C,163936.6436
4386487,100723,29/9/2020,1,0,6,4,4,21.4957,3.6451,3,C,165831.405
4386488,100723,31/8/2020,1,0,13,4,4,21.4957,3.6451,3,C,142989.4356
4398360,100723,2/4/2020,1,0,13,4,4,21.4957,3.6451,2,B,166641.3223
4398402,100723,25/8/2020,1,0,15,4,4,21.4957,3.6451,3,C,166641.8688
4410059,100723,9/10/2020,1,0,9,3,3,16.7585,2.6771,4,D,145206.6116
4432404,100723,16/5/2020,1,0,11,3,3,16.7585,2.6771,2,B,168581.8182
4461491,100723,24/10/2020,1,0,3,4,4,21.4957,3.6451,4,D,167993.3884
4461492,100723,30/5/2020,1,0,5,4,0,21.4957,3.6451,2,B,170970.229
4461493,100723,10/4/2020,1,0,5,4,4,21.4957,3.6451,2,B,172535.4231
4461503,100723,1/11/2020,1,0,10,4,4,21.4957,3.6451,4,D,150386.7769
4506848,100723,24/11/2020,1,0,2,4,4,21.4957,3.6451,4,D,162313.5085
4506849,100723,31/10/2020,1,0,15,4,4,21.4957,3.6451,4,D,165018.7337
4138010,100829,19/1/2020,1,0,27,2,2,15.4608,1.2493,1,A,329671.2354
4147053,100829,5/1/2020,1,0,26,2,2,15.4608,1.2493,1,A,329671.2354
4147054,100829,15/1/2020,1,0,14,3,2,30.0383,3.1551,1,A,283299.6418
4167699,100829,23/2/2020,1,0,18,3,2,28.9704,3.1248,1,A,282224.5735
4177098,100829,26/2/2020,1,0,8,3,2,28.9704,3.1248,1,A,271493.6011
4186386,100829,8/2/2020,1,0,14,3,2,23.0172,2.9464,1,A,281275.2916
4224328,100829,7/4/2020,1,0,2,3,2,22.7934,2.3262,2,B,264561.1438
4224329,100829,3/4/2020,1,0,18,3,2,23.0172,2.7044,2,B,286690.3342
4224330,100829,2/3/2020,1,0,3,3,2,28.0629,2.6983,1,A,259804.2509
4247890,100829,29/4/2020,1,0,21,3,2,23.0172,2.7044,2,B,290709.3576
4262898,100829,18/5/2020,1,0,16,3,2,23.0172,2.7044,2,B,284010.9853
4298574,100829,21/6/2020,1,0,17,2,2,23.0172,2.7044,2,B,330899.5914
4298581,100829,29/6/2020,1,0,27,2,2,23.0172,2.7044,2,B,344296.336
4301808,100829,25/5/2020,1,0,6,2,1,15.4608,1.2493,2,B,206044.5221
4318869,100829,29/6/2020,1,0,26,2,2,23.0172,2.7044,2,B,342956.6615
4318870,100829,21/6/2020,1,0,23,2,2,23.0172,2.7044,2,B,338937.6382
4318891,100829,30/4/2020,1,0,27,2,2,23.0172,2.9464,2,B,298523.3047
4329581,100829,19/7/2020,1,0,25,2,2,23.0172,2.7044,3,C,341616.9871
4350433,100829,17/7/2020,1,0,27,4,2,28.9704,3.1248,3,C,334377.0992
4350434,100829,24/7/2020,1,0,25,2,2,23.0172,2.9464,3,C,340979.9525
4350444,100829,31/7/2020,1,0,22,3,2,30.3559,3.385,3,C,295662.259
4350445,100829,31/7/2020,1,0,21,2,2,23.0172,2.9464,3,C,296665.8264
4350446,100829,7/8/2020,1,0,22,2,2,23.0172,2.9464,3,C,296665.8264
4350763,100829,2/8/2020,1,0,25,3,2,30.0383,3.1551,3,C,306149.3469
4350774,100829,31/7/2020,1,0,27,3,2,30.3559,3.385,3,C,314058.9361
4350783,100829,2/8/2020,1,0,26,2,2,28.0629,2.9827,3,C,319226.9244
4351030,100829,2/8/2020,1,0,13,2,2,28.0629,2.9827,3,C,302121.5151
4377527,100829,2/8/2020,1,0,12,3,2,30.3559,3.385,3,C,299541.8052
4377743,100829,7/8/2020,1,0,15,2,2,23.0172,2.9464,3,C,289766.6211
4377744,100829,31/7/2020,1,0,16,2,2,23.0172,2.9464,3,C,289766.6211
4377756,100829,31/7/2020,1,0,26,2,2,23.0172,2.9464,3,C,303299.6776
4377757,100829,2/8/2020,1,0,9,3,2,30.0383,3.1551,3,C,294299.5546
4377758,100829,2/8/2020,1,0,11,3,2,30.0383,3.1551,3,C,301563.648
4378037,100829,2/8/2020,1,0,16,2,2,28.0629,2.9827,3,C,309230.2566
4378038,100829,7/8/2020,1,0,21,3,2,30.0383,3.1551,3,C,298677.2273
4378039,100829,2/8/2020,1,0,3,3,2,30.0383,2.5531,3,C,273596.6543
4378053,100829,1/8/2020,1,0,23,3,2,30.3559,3.385,3,C,301194.3633
4378327,100829,5/8/2020,1,0,28,3,2,30.0383,3.1551,3,C,308205.1048
4391048,100829,2/8/2020,1,0,4,3,2,30.0383,3.1732,3,C,268462.5024
4391049,100829,31/7/2020,1,0,20,3,2,30.3559,3.385,3,C,309138.5774
4401010,100829,2/8/2020,1,0,16,3,2,30.0383,3.1551,3,C,307374.9227
4401011,100829,1/8/2020,1,0,15,3,2,30.0383,3.1551,3,C,361175.0227
4401012,100829,8/8/2020,1,0,4,2,2,28.0629,3.0432,3,C,266874.1369
4401243,100829,2/8/2020,1,0,18,3,2,30.0383,3.1551,3,C,308620.1958
4401244,100829,1/8/2020,1,0,24,3,2,30.0383,3.1551,3,C,308205.1048
4401258,100829,2/8/2020,1,0,3,4,2,28.9704,3.0522,3,C,271932.0514
4401260,100829,2/8/2020,1,0,15,2,2,28.0629,2.9827,3,C,306342.3303
4401539,100829,2/8/2020,1,0,23,2,2,28.0629,2.9827,3,C,316338.9981
4401541,100829,1/8/2020,1,0,23,3,2,30.0383,3.1551,3,C,306149.3469
4413269,100829,2/8/2020,1,0,13,4,2,28.9704,3.1248,3,C,297462.5543
4413565,100829,22/9/2020,1,0,15,4,2,28.9704,3.1248,3,C,304759.6155
4413567,100829,2/8/2020,1,0,14,2,2,28.0629,2.9827,3,C,305009.4413
4413570,100829,2/8/2020,1,0,10,4,2,28.9704,3.1248,3,C,290594.732
4413866,100829,1/8/2020,1,0,28,4,2,28.9704,3.1248,3,C,316564.3645
4413867,100829,8/8/2020,1,0,21,4,2,28.9704,3.1248,3,C,302613.421
4423066,100829,7/8/2020,1,0,28,2,2,28.0629,2.9827,3,C,317005.4426
4423067,100829,2/8/2020,1,0,8,3,2,30.3559,3.385,3,C,291986.8994
4423068,100829,2/8/2020,1,0,16,4,2,28.9704,3.1248,3,C,301540.3238
4423069,100829,2/8/2020,1,0,4,4,2,28.9704,3.1551,3,C,267242.6181
4423333,100829,2/8/2020,1,0,24,2,2,28.0629,2.9827,3,C,316338.9981
4423903,100829,2/8/2020,1,0,24,2,2,23.0172,2.9464,3,C,303299.6776
4423904,100829,2/8/2020,1,0,6,3,2,30.3559,3.385,3,C,288924.0997
4435188,100829,2/8/2020,1,0,3,3,2,30.3559,2.898,3,C,270062.6073
4435189,100829,2/8/2020,1,0,9,2,2,28.0629,2.9827,3,C,295012.7735
4435190,100829,10/8/2020,1,0,5,2,2,28.0629,2.9827,3,C,274797.2898
4435461,100829,2/8/2020,1,0,17,4,2,28.9704,3.1248,3,C,301969.5627
4435463,100829,12/10/2020,1,0,20,3,2,30.0383,3.1551,4,D,333110.5678
4435464,100829,2/8/2020,1,0,2,4,2,28.9704,3.0522,3,C,268274.7374
4435470,100829,1/9/2020,1,0,12,4,2,28.9704,3.1248,3,C,301540.3238
4435471,100829,2/8/2020,1,0,10,3,2,30.3559,3.385,3,C,297091.5655
4435758,100829,2/8/2020,1,0,18,2,2,28.0629,2.9827,3,C,309896.7011
4447931,100829,2/8/2020,1,0,11,4,2,28.9704,3.1248,3,C,293384.7848
4447932,100829,2/8/2020,1,0,11,3,2,30.3559,3.385,3,C,295662.259
4447933,100829,5/9/2020,1,0,5,3,2,30.3559,3.385,3,C,296070.6322
4448190,100829,5/8/2020,1,0,26,3,2,30.0383,3.1551,3,C,309242.8324
4448191,100829,2/8/2020,1,0,22,2,2,28.0629,2.9827,3,C,314783.9609
4464792,100829,14/11/2020,1,0,14,3,2,23.0172,2.7044,4,D,218362.466
4465497,100829,1/8/2020,1,0,21,3,2,30.3559,3.385,3,C,300785.9641
4465500,100829,2/8/2020,1,0,8,3,2,30.0383,3.1551,3,C,338555.9809
4465501,100829,2/8/2020,1,0,6,3,2,30.0383,3.1551,3,C,281016.641
4465780,100829,2/8/2020,1,0,7,3,2,30.0383,3.1551,3,C,284337.3694
4465789,100829,2/8/2020,1,0,15,3,2,30.3559,3.385,3,C,304238.098
4465790,100829,2/8/2020,1,0,24,2,2,23.0172,2.7044,3,C,307321.3209
4465791,100829,1/8/2020,1,0,23,4,2,28.9704,3.1248,3,C,308193.5266
4465792,100829,2/8/2020,1,0,17,2,2,28.0629,2.9827,3,C,310563.1456
4465793,100829,2/8/2020,1,0,19,3,2,30.0383,3.1551,3,C,310073.0145
4486097,100829,6/12/2020,1,0,7,2,2,28.0629,2.9827,4,D,343359.1753
4486361,100829,8/8/2020,1,0,27,2,2,28.0629,2.9827,3,C,319226.9244
4486373,100829,2/8/2020,1,0,4,3,2,30.3559,3.4183,3,C,267303.2974
4487186,100829,5/12/2020,1,0,26,4,2,28.9704,3.1248,4,D,325148.463
4498937,100829,19/11/2020,1,0,24,4,2,28.9704,3.1248,4,D,318924.499
4499299,100829,12/12/2020,1,0,11,2,2,28.0629,2.9827,4,D,299233.5888
4509447,100829,2/8/2020,1,0,14,3,2,30.3559,3.385,3,C,302196.2315
4516817,100829,26/11/2020,1,0,22,3,2,30.0383,3.1551,4,D,311318.2877
4517041,100829,11/12/2020,1,0,20,4,2,28.9704,3.1248,4,D,317636.7823
4517042,100829,20/12/2020,1,0,5,3,2,30.0383,3.1551,4,D,276450.6394
4557461,100829,12/12/2020,1,0,10,2,2,28.0629,2.9827,4,D,297900.6998
4557462,100829,2/8/2020,1,0,20,2,2,28.0629,2.9827,3,C,314117.5164
4569727,100829,25/12/2020,1,0,2,2,2,28.0629,2.6983,4,D,264731.5729
4589989,100829,11/12/2020,1,0,14,4,2,28.9704,3.1248,4,D,298750.271
4594271,100829,12/12/2020,1,0,12,2,2,28.0629,2.9827,4,D,356798.4063
4594272,100829,19/12/2020,1,0,6,2,2,28.0629,2.9827,4,D,284793.9576
4594286,100829,7/12/2020,1,0,13,3,2,30.0383,3.1551,4,D,312356.0153
4594480,100829,27/11/2020,1,0,8,2,2,28.0629,2.9827,4,D,293679.8845
4602409,100829,7/7/2020,1,0,19,1,1,15.4608,1.2493,3,C,309066.7832
4612304,100829,7/12/2020,1,0,2,3,2,30.3559,5.4753,4,D,283814.4976
4612883,100829,20/12/2020,1,0,22,4,2,28.9704,3.1248,4,D,304115.7571
4133056,100921,24/1/2020,1,0,2,1,2,14.4625,1.57,1,A,266264.6753
4148862,100921,15/1/2020,1,0,3,1,2,14.4625,1.57,1,A,267938.6989
4159768,100921,26/2/2020,1,0,2,1,2,14.5654,1.57,1,A,269278.6424
4159769,100921,20/2/2020,1,0,9,1,2,14.5049,1.5609,1,A,251082.2861
4177647,100921,14/3/2020,1,0,9,1,2,14.5896,1.5609,1,A,288441.0086
4188050,100921,19/2/2020,1,0,3,1,2,13.7305,1.3794,1,A,253231.0647
4188059,100921,20/2/2020,1,0,3,1,2,14.4807,1.57,1,A,267543.344
4200742,100921,30/3/2020,1,0,10,1,2,13.7305,1.3794,1,A,267012.3472
4207325,100921,3/4/2020,1,0,6,1,2,14.5654,1.57,2,B,276601.5433
4218204,100921,22/4/2020,1,0,8,1,2,14.5896,1.5609,2,B,265881.3766
4218205,100921,8/4/2020,1,0,6,1,2,14.5835,1.57,2,B,255978.9366
4218311,100921,8/4/2020,1,0,5,1,2,14.4807,1.57,2,B,251328.5959
4238216,100921,18/4/2020,1,0,5,1,2,14.5654,1.57,2,B,278169.7238
4238306,100921,18/5/2020,1,0,7,1,2,14.4867,1.5609,2,B,251585.1912
4238333,100921,19/5/2020,1,0,3,1,2,12.9228,1.2977,2,B,237826.2679
4258918,100921,1/6/2020,1,0,2,1,2,12.9228,1.2977,2,B,261645.9911
4264388,100921,20/5/2020,1,0,8,1,2,14.4867,1.5609,2,B,279739.5584
4264430,100921,27/5/2020,1,0,9,1,2,12.7292,1.2191,2,B,254110.4722
4309423,100921,9/6/2020,1,0,10,1,2,14.4867,1.5609,2,B,267576.9689
4309424,100921,2/5/2020,1,0,8,1,2,12.9228,1.2977,2,B,256156.9144
4309426,100921,17/6/2020,1,0,5,1,2,14.5835,1.57,2,B,268168.4098
4309432,100921,22/6/2020,1,0,11,1,2,12.9228,1.2977,2,B,559562.8415
4309433,100921,12/6/2020,1,0,10,1,2,14.5896,1.5609,2,B,290016.1926
4309574,100921,11/7/2020,1,0,8,1,2,13.7305,1.3794,3,C,282085.6248
4309654,100921,20/7/2020,1,0,11,1,2,14.5896,1.5609,3,C,292066.6637
4309840,100921,22/6/2020,1,0,8,1,2,14.5896,1.5609,2,B,278737.7851
4310077,100921,15/7/2020,1,0,5,1,2,12.9228,1.2977,3,C,265267.7604
4331071,100921,17/8/2020,1,0,3,1,2,14.5654,1.57,3,C,274566.5916
4336571,100921,25/8/2020,1,0,3,1,2,14.5835,1.57,3,C,264105.252
4336572,100921,26/8/2020,1,0,2,1,2,14.5654,1.57,3,C,238661.5602
4336573,100921,20/8/2020,1,0,2,1,2,14.4807,1.57,3,C,258626.281
4336578,100921,16/8/2020,1,0,5,1,2,12.9228,1.2977,3,C,296368.1185
4363575,100921,3/8/2020,1,0,12,1,2,14.4867,1.5609,3,C,274084.6799
4363676,100921,4/9/2020,1,0,8,1,2,14.4867,1.5609,3,C,281448.1489
4368832,100921,4/9/2020,1,0,3,1,2,14.5654,1.57,3,C,267284.8216
4368834,100921,2/9/2020,1,0,10,1,2,14.4867,1.5609,3,C,278175.496
4368841,100921,10/9/2020,1,0,2,1,2,14.5835,1.57,3,C,228378.2301
4368855,100921,6/9/2020,1,0,7,1,2,14.5896,1.5609,3,C,277932.1845
4379301,100921,5/9/2020,1,0,10,1,2,14.5896,1.5609,3,C,274364.5919
4379302,100921,17/9/2020,1,0,9,1,2,12.9228,1.2977,3,C,291794.5364
4393295,100921,5/10/2020,1,0,2,1,2,13.7305,1.3794,4,D,242033.0579
4393296,100921,4/9/2020,1,0,7,1,2,14.5896,1.5609,3,C,277933.8843
4393298,100921,24/9/2020,1,0,10,1,2,12.7292,1.2191,3,C,279795.0413
4393320,100921,22/9/2020,1,0,10,1,2,12.7292,1.2191,3,C,268227.7206
4393388,100921,22/9/2020,1,0,2,1,2,14.5654,1.57,3,C,262042.9752
4403857,100921,14/8/2020,1,0,9,1,2,14.5896,1.5609,3,C,294687.895
4416302,100921,22/8/2020,1,0,10,1,2,12.9228,1.2977,3,C,285847.9339
4416303,100921,20/10/2020,1,0,11,1,2,12.7292,1.2191,4,D,278580.3695
4416326,100921,19/10/2020,1,0,8,1,2,12.7292,1.2191,4,D,278862.8099
4425778,100921,31/10/2020,1,0,11,1,2,14.4867,1.5609,4,D,254448.7625
4438736,100921,2/11/2020,1,0,11,1,2,12.7292,1.2191,4,D,252747.1074
4449324,100921,5/11/2020,1,0,5,1,2,13.7305,1.3794,4,D,275626.4463
4449405,100921,22/11/2020,1,0,9,1,2,13.7305,1.3794,4,D,273780.9144
4449413,100921,7/11/2020,1,0,12,1,2,12.7292,1.2191,4,D,279051.2397
4468929,100921,20/11/2020,1,0,8,1,2,14.4867,1.5609,4,D,298628.0992
4468999,100921,25/11/2020,1,0,10,1,2,12.9228,1.2977,4,D,294443.4189
4330160,101438,20/4/2020,1,0,4,3,1,20.331,1.8906,2,B,124723.0961
4330166,101438,23/3/2020,1,0,9,3,2,27.0526,3.1974,1,A,135379.7862
4330167,101438,18/5/2020,1,0,5,3,2,24.8716,2.3141,2,B,132596.4049
4330168,101438,4/5/2020,1,0,12,3,2,27.0526,3.1974,2,B,136527.0725
4330169,101438,20/1/2020,1,0,4,3,2,22.7813,3.0401,1,A,129437.9695
4330171,101438,8/6/2020,1,0,10,3,2,24.8716,2.3141,2,B,134878.5206
4330172,101438,13/4/2020,1,0,3,3,2,27.0526,3.1974,2,B,133085.2135
4330173,101438,17/2/2020,1,0,5,3,2,27.0526,3.1974,1,A,129643.3546
4330174,101438,20/7/2020,1,0,7,3,2,22.7813,3.0401,3,C,135370.5432
4330175,101438,30/3/2020,1,0,5,3,1,20.331,1.8906,1,A,127217.3835
4330176,101438,3/2/2020,1,0,7,3,1,20.331,1.8906,1,A,127217.3835
4330177,101438,6/4/2020,1,0,10,3,1,20.331,1.8906,2,B,130320.2465
4330206,101438,20/7/2020,1,0,9,3,2,22.7813,3.0401,3,C,137527.8426
4330209,101438,27/4/2020,1,0,13,3,1,20.331,1.8906,2,B,128756.4301
4330210,101438,13/1/2020,1,0,11,3,2,27.0526,3.1974,1,A,131479.0127
4330212,101438,15/6/2020,1,0,14,3,2,27.0526,3.1974,2,B,138362.7306
4330213,101438,6/4/2020,1,0,5,3,2,22.7813,3.0401,2,B,134831.2183
4330214,101438,4/5/2020,1,0,6,3,2,22.7813,3.0401,2,B,137527.8426
4330215,101438,30/3/2020,1,0,15,3,2,22.7813,3.0401,1,A,132134.5939
4330218,101438,2/3/2020,1,0,9,3,2,22.7813,3.0401,1,A,138336.83
4330222,101438,16/3/2020,1,0,3,3,2,24.8716,2.3141,1,A,131328.7529
4330223,101438,8/6/2020,1,0,12,3,2,27.0526,3.1974,2,B,137674.3588
4330241,101438,6/7/2020,1,0,8,3,2,24.8716,2.3141,3,C,130061.4306
4330242,101438,11/5/2020,1,0,9,3,2,24.8716,2.3141,2,B,123216.0921
4330259,101438,17/2/2020,1,0,15,3,2,24.8716,2.3141,1,A,133864.3964
4330263,101438,8/6/2020,1,0,14,2,1,16.934,1.7303,2,B,131431.8295
4330275,101438,15/6/2020,1,0,3,3,2,22.1702,2.8617,2,B,133443.4242
4330313,101438,25/5/2020,1,0,6,3,2,22.1702,2.8617,2,B,134833.8347
4330314,101438,27/4/2020,1,0,7,3,2,22.1702,2.8617,2,B,137057.8979
4330315,101438,16/3/2020,1,0,11,3,2,22.1702,2.8617,1,A,136223.8742
4330316,101438,9/3/2020,1,0,12,3,2,22.1702,2.8617,1,A,133999.811
4330317,101438,29/6/2020,1,0,2,3,2,22.1702,2.1205,2,B,124896.7473
4330318,101438,9/3/2020,1,0,4,3,2,22.1702,2.1205,1,A,124329.0348
4330320,101438,22/6/2020,1,0,10,3,2,22.1702,2.1205,2,B,129154.5909
4330326,101438,22/6/2020,1,0,12,2,1,16.1565,1.688,2,B,120901.1788
4330332,101438,10/2/2020,1,0,14,2,1,16.934,1.7303,1,A,128840.2159
4330334,101438,11/5/2020,1,0,8,2,1,16.1565,1.6668,2,B,124878.3212
4330337,101438,11/5/2020,1,0,4,3,2,22.1702,2.8617,2,B,131497.7398
4330338,101438,2/3/2020,1,0,13,2,1,16.934,1.7303,1,A,133282.982
4330342,101438,11/5/2020,1,0,8,2,1,16.934,2.4714,2,B,133327.0874
4330343,101438,17/2/2020,1,0,10,2,1,16.934,2.4714,1,A,132246.0569
4330349,101438,3/2/2020,1,0,11,2,1,16.934,1.7303,1,A,126989.0634
